OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177622502                                            
Config info:
LaserDAC,68
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
529,55,17,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,35,39,0.680,6.830,32.135,43.233,9.711,20.177,33.934,129,0,2127,12,0,597
557,58,11,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,29,30,0,0.680,6.890,32.148,43.166,9.400,12.896,90.739,112,0,2076,15,0,596
599,63,12,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0.680,6.610,32.177,43.196,10.655,13.440,122.163,130,0,2058,13,0,596
496,55,8,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,31,0,0.680,6.490,32.148,43.193,9.124,14.852,18.108,114,0,2146,11,0,597
535,53,16,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,0,0.680,6.700,32.148,43.234,9.913,16.722,21.103,104,0,2166,11,0,596
513,48,12,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,42,36,0.680,6.540,32.164,43.221,9.430,14.879,23.180,106,0,2195,9,0,596
534,60,14,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,27,0,0.680,6.740,32.164,43.306,10.277,18.475,22.223,107,0,2190,3,0,596
518,62,9,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,16,40,0.680,6.540,32.164,43.276,9.697,18.723,39.063,101,0,2133,16,0,596
537,69,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.050,32.148,43.274,9.501,12.832,14.748,114,0,2142,17,0,596
524,53,10,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,34,0,0.670,6.440,32.164,43.221,9.615,15.795,64.496,116,0,2095,12,0,596
494,54,13,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,33,0,0.680,6.400,32.164,43.276,10.156,17.192,18.929,119,0,2092,12,0,596
543,68,14,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,35,0,0.680,6.660,32.177,43.237,10.411,14.475,15.470,102,0,2150,17,0,596
506,56,13,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,32,0,0.680,6.510,32.191,43.184,9.527,14.952,60.671,121,0,2144,12,0,596
514,58,15,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,30,0,0.680,6.430,32.164,43.169,10.223,15.987,18.663,123,0,2090,14,0,596
522,60,12,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,36,0,0.680,6.680,32.220,43.079,9.916,16.682,21.034,102,0,2122,9,0,594
537,56,12,2,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,29,34,0,0.680,6.810,32.220,43.065,9.968,19.682,102.295,103,0,2181,15,0,596
499,63,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,34,0,0.680,6.570,32.220,43.120,9.655,14.078,15.149,103,0,2130,12,0,596
528,65,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,32,0,0.680,6.460,32.207,43.105,10.004,12.273,60.993,110,0,2211,6,0,596
483,68,9,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,30,36,0.680,6.700,32.207,43.118,9.148,15.975,24.895,120,0,2163,17,0,597
522,43,19,3,6,3,2,2,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,22,23,34,36,0.680,6.800,32.233,43.082,10.041,23.714,350.718,107,0,2196,14,0,597
515,54,17,1,4,7,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,22,30,29,0,0.680,6.870,32.233,43.013,9.944,26.769,293.685,103,0,2173,24,0,597
497,60,13,2,1,1,1,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,22,23,14,27,0.680,6.910,32.233,42.931,8.954,14.117,434.344,120,0,2165,22,0,596
545,51,14,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,30,0,0.680,6.920,32.263,43.042,9.603,15.680,20.056,91,0,2085,23,0,596
531,41,6,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,42,0.680,6.930,32.247,42.987,8.319,13.288,19.908,102,0,2119,17,0,596
499,53,13,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,37,14,0.680,6.940,32.247,42.987,9.214,16.000,86.572,120,0,2133,14,0,596
527,50,12,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,20,0,0.680,6.940,32.247,42.999,9.324,15.019,30.297,96,0,2185,9,0,596
540,53,16,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,26,26,0,0.680,7.250,32.263,43.001,9.412,15.784,91.206,122,0,2123,8,0,596
518,54,16,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,35,6,33,0.680,7.100,32.263,42.960,9.139,16.314,157.581,109,0,2279,13,0,596
523,71,9,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.020,32.276,42.990,8.978,11.605,144.936,99,0,2261,15,0,596
513,58,15,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,37,0.680,7.310,32.276,42.990,8.845,13.482,20.628,97,0,2270,12,0,596
490,62,12,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,33,0,0.680,7.120,32.290,43.033,8.862,14.244,16.712,93,0,2247,17,0,594
544,64,14,2,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,32,0,0.680,7.370,32.276,42.990,9.449,16.136,57.021,112,0,2190,7,0,596
535,60,10,2,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,23,26,0,36,0.680,6.830,32.276,42.963,9.505,13.849,188.516,130,0,2250,14,0,596
521,65,9,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,32,38,0.680,6.890,32.303,43.047,9.403,18.967,43.542,126,0,2340,12,0,596
559,64,13,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,32,0,0.680,7.240,32.263,43.070,9.214,12.755,27.151,129,0,2281,14,0,596
525,58,17,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0.680,6.780,32.290,43.019,9.894,14.641,43.932,125,0,2281,9,0,596
538,64,12,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,32,36,0.680,6.860,32.303,42.909,9.814,18.134,68.999,108,0,2247,8,0,596
520,69,7,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,31,0,0.680,6.900,32.303,42.868,9.455,17.660,36.554,133,0,2264,10,0,596
547,64,7,3,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,27,39,0.680,6.920,32.319,42.830,9.613,18.531,54.502,120,0,2196,13,0,596
539,60,13,3,3,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,21,29,33,0,0.680,7.260,32.303,42.813,9.271,15.313,234.154,113,0,2293,17,0,595
502,68,12,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.100,32.332,42.832,8.847,11.011,38.261,116,0,2288,15,0,596
543,70,21,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0.680,6.710,32.332,42.790,10.621,16.285,34.696,138,0,2290,9,0,596
549,53,9,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,30,0,0.680,6.820,32.332,42.711,9.347,13.721,29.081,122,0,2238,16,0,596
553,75,15,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,28,37,0.680,7.200,32.332,42.711,10.049,16.181,54.245,103,0,2202,16,0,596
534,61,13,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,34,0,0.680,7.410,32.346,42.713,9.142,15.154,72.811,114,0,2298,14,0,596
494,60,10,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,31,0,0.680,7.170,32.346,42.835,8.578,13.666,85.312,131,0,2288,15,0,596
567,59,10,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,49,0,0.680,7.060,32.362,42.766,9.834,16.604,20.782,127,0,2282,16,0,596
503,73,14,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,21,0.680,6.690,32.362,42.821,9.793,13.551,19.584,117,0,2308,15,0,595
530,71,9,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,29,35,0.680,7.140,32.346,42.780,9.452,16.048,23.925,110,0,2296,8,0,596
553,51,21,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,25,0,0.680,6.760,32.362,42.876,10.906,19.630,23.385,113,0,2092,17,0,596
528,57,10,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,32,38,0.680,6.850,32.388,42.908,9.138,14.060,20.704,115,0,2131,16,0,596
565,51,8,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,30,0,0.680,6.890,32.375,42.836,9.204,15.174,33.505,123,0,2099,12,0,596
549,62,14,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,30,6,0.680,6.620,32.362,42.821,10.264,20.981,35.173,113,0,2090,12,0,595
512,66,15,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,31,41,0.680,6.480,32.388,42.894,10.374,18.771,29.521,108,0,2152,15,0,596
556,64,14,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,32,0,0.680,6.150,32.388,42.949,11.411,18.389,21.904,107,0,2224,16,0,596
551,77,13,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,34,0,0.680,6.530,32.402,42.977,10.960,14.582,15.233,112,0,2116,10,0,597
565,67,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,36,0,0.680,6.730,32.418,42.964,10.228,12.700,41.739,134,0,2119,12,0,596
563,58,15,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,31,30,0.680,6.840,32.388,42.949,9.921,16.673,30.351,117,0,2170,25,0,596
533,64,18,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,38,0,0.680,6.890,32.402,42.922,10.454,16.168,18.634,114,0,2130,21,0,596
553,55,15,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,38,0,0.680,6.630,32.402,42.880,9.912,16.342,95.497,113,0,2092,12,0,596
575,50,13,2,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,29,33,0,0.680,6.250,32.418,42.786,10.709,15.314,163.437,113,0,2130,17,0,595
538,72,9,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.300,32.418,42.693,10.259,14.472,32.191,115,0,2171,11,0,596
529,70,12,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,35,36,0.680,6.910,32.444,42.639,10.013,16.473,37.066,114,0,2158,6,0,595
527,71,14,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,34,0,0.680,7.260,32.418,42.624,9.444,13.698,14.713,82,0,2156,11,0,596
551,65,13,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,31,0,0.680,7.100,32.431,42.612,9.792,15.269,30.196,98,0,2169,14,0,596
578,49,9,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,4,41,0.680,7.330,32.444,42.694,9.222,16.274,24.056,110,0,2161,12,0,596
541,62,9,3,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,41,0,0.680,7.130,32.431,42.693,9.274,16.641,61.487,117,0,2151,20,0,596
534,78,21,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.680,7.040,32.418,42.720,10.579,13.451,13.668,116,0,2115,11,0,596
512,62,16,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,40,25,0.680,6.680,32.460,42.725,10.111,20.234,36.564,97,0,2221,13,0,596
555,72,11,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,35,0,0.670,6.520,32.476,42.726,10.875,15.063,15.840,129,0,2159,12,0,597
505,59,13,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,22,30,0,0.680,7.030,32.476,42.752,9.356,17.859,45.528,108,0,2208,13,0,596
528,63,9,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,17,0,0.680,6.680,32.460,42.711,9.506,14.460,17.261,107,0,2131,11,0,595
519,63,8,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,32,32,0.680,7.130,32.460,42.697,9.130,19.054,34.463,123,0,2232,6,0,596
523,68,14,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,38,0,0.680,7.040,32.503,42.716,9.601,15.540,18.604,110,0,2103,15,0,596
538,68,18,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,0,0,0.680,6.990,32.460,42.725,9.942,13.320,15.208,105,0,2218,11,0,596
528,60,13,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,32,42,0.680,6.970,32.490,42.685,9.498,15.860,24.103,115,0,2191,15,0,596
565,64,12,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,34,0,0.680,6.960,32.490,42.713,9.904,13.077,13.680,115,0,2203,10,0,596
546,53,13,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,29,0,0.680,6.390,32.503,42.633,10.849,18.831,21.262,105,0,2213,11,0,596
542,60,17,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,36,0,0.680,6.370,32.503,42.661,10.872,20.783,29.163,128,0,2235,11,0,597
524,54,12,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,36,0,0.680,6.360,32.519,42.702,9.725,15.329,102.252,118,0,2247,9,0,596
530,65,9,2,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,27,33,0,0.680,6.360,32.503,42.674,10.755,19.524,98.084,109,0,2247,19,0,596
547,71,17,3,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,22,19,0,0.680,6.640,32.519,42.758,11.120,24.473,59.455,125,0,2292,11,0,596
512,69,14,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.110,32.519,42.702,9.615,14.454,30.200,105,0,2241,20,0,596
496,57,15,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,31,0,0.680,7.350,32.546,42.720,8.780,15.146,31.175,113,0,2335,6,0,595
518,58,18,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,38,32,0,0.680,7.150,32.532,42.703,9.070,14.456,91.507,111,0,2207,12,0,596
514,62,7,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,35,0,0.680,7.380,32.532,42.717,8.479,12.751,65.557,116,0,2214,18,0,596
489,59,10,5,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,26,28,0,0.680,7.500,32.532,42.734,8.488,17.422,95.178,97,0,2178,12,0,596
535,74,12,6,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,31,36,0.680,7.210,32.559,42.735,9.899,19.307,68.030,113,0,2207,10,0,596
535,62,15,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,0,0,0.680,7.080,32.546,42.665,9.525,14.461,62.094,144,0,2225,10,0,596
536,63,15,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,35,0.680,6.700,32.546,42.583,10.296,15.145,22.847,120,0,2188,12,0,596
558,62,14,2,5,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,39,40,0.680,6.820,32.546,42.555,10.342,20.057,90.265,114,0,2307,9,0,595
543,57,27,4,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,31,33,0.680,6.880,32.559,42.571,10.914,19.279,40.717,153,0,2203,16,0,596
547,70,16,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,30,31,0,0.680,6.910,32.546,42.514,10.692,16.989,32.422,126,0,2227,2,0,596
575,53,14,4,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,27,31,0,0.680,7.560,32.589,42.548,9.544,21.190,88.940,109,0,2243,14,0,596
538,53,14,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,32,35,0.680,7.260,32.589,42.574,9.228,18.917,30.353,99,0,2308,24,0,596
542,64,19,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,26,0,36,0.680,7.100,32.589,42.589,9.765,13.183,92.727,107,0,2282,9,0,596
537,68,16,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,41,0.680,6.710,32.589,42.493,10.135,15.767,25.244,99,0,2283,10,0,596
510,65,21,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,0,0.680,6.530,32.575,42.546,11.015,20.024,38.569,101,0,2242,12,0,596
527,70,13,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.730,32.589,42.548,9.790,13.246,15.252,110,0,2304,14,0,596
545,56,14,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,6.830,32.602,42.520,9.547,14.073,17.781,103,0,2181,14,0,596
565,73,13,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,31,0,0.680,6.890,32.589,42.589,10.278,13.932,16.143,90,0,2259,12,0,596
524,70,10,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,27,32,0,0.680,6.610,32.602,42.520,9.765,12.930,77.070,105,0,2207,14,0,597
510,65,13,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,7.090,32.602,42.465,9.182,14.323,31.706,118,0,2270,10,0,596
546,82,10,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,18,0,0.680,7.020,32.618,42.507,10.412,15.897,17.081,121,0,2250,14,0,596
559,47,9,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,30,40,0.680,6.710,32.602,42.520,9.593,17.173,40.181,126,0,2225,12,0,596
520,62,16,3,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,36,0.680,6.530,32.631,42.510,10.436,21.054,38.893,131,0,2234,10,0,596
526,57,10,5,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,27,34,0,0.680,6.730,32.631,42.539,9.777,15.487,109.167,114,0,2300,14,0,597
509,48,10,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,31,0,0.680,6.310,32.602,42.520,9.297,17.462,87.702,102,0,2227,11,0,596
536,74,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,34,41,0.680,6.330,32.618,42.551,10.445,14.367,21.050,120,0,2276,14,0,596
552,78,16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,36,0,0.680,6.630,32.658,42.566,10.752,13.626,14.188,126,0,2294,14,0,596
508,64,16,2,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,30,0,0.680,6.780,32.645,42.580,9.942,17.979,108.761,133,0,2318,12,0,596
499,65,11,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,6.560,32.658,42.583,9.321,13.801,16.581,124,0,2251,16,0,596
553,63,14,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,29,0,0.680,6.750,32.658,42.607,10.686,15.643,30.851,127,0,2325,11,0,595
547,63,5,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,34,3,0.680,7.170,32.658,42.555,9.013,17.635,53.376,108,0,2256,14,0,596
546,63,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,37,0.680,7.050,32.658,42.511,9.124,12.871,23.953,120,0,2257,14,0,596
564,60,17,0,6,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,37,40,0.680,7.000,32.687,42.433,10.252,20.622,80.226,130,0,2288,18,0,597
596,80,12,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.680,6.970,32.674,42.447,10.615,17.270,49.193,108,0,2247,10,0,596
512,64,14,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,17,26,0.680,6.650,32.674,42.473,10.585,18.669,27.168,102,0,2308,11,0,596
564,60,16,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,32,5,0.680,6.500,32.674,42.433,10.926,17.441,24.584,124,0,2358,12,0,596
527,52,17,2,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,30,22,0.680,6.990,32.674,42.378,9.400,19.857,53.383,112,0,2295,13,0,596
542,76,11,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,29,41,0.680,6.660,32.701,42.381,10.256,14.900,21.378,128,0,2159,6,0,596
549,60,13,2,4,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,30,36,0.680,6.500,32.701,42.354,10.579,20.398,106.265,118,0,2190,15,0,596
527,74,16,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,36,0.680,7.030,32.674,42.365,9.959,13.928,19.685,98,0,2271,14,0,597
545,60,13,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,34,0,0.680,6.990,32.701,42.273,9.662,15.116,17.862,104,0,2252,15,0,597
550,55,13,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,33,0,0.680,6.970,32.701,42.299,9.567,15.479,19.582,102,0,2199,19,0,596
542,73,12,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,32,37,0.680,6.960,32.701,42.327,9.843,19.930,40.843,127,0,2231,9,0,597
578,70,17,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,28,0,0.680,7.280,32.717,42.314,10.399,18.680,35.632,97,0,2306,11,0,597
525,55,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,30,0,0.680,7.120,32.717,42.301,8.847,12.518,13.218,120,0,2284,11,0,596
539,66,17,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,7.030,32.701,42.273,9.960,13.874,15.819,83,0,2242,14,0,595
544,73,17,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,33,0,0.670,6.680,32.717,42.180,10.748,14.123,14.755,119,0,2336,17,0,597
585,61,15,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,42,0.680,6.510,32.717,42.180,11.317,17.898,30.186,132,0,2269,10,0,596
541,67,19,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,31,0,0.680,6.430,32.730,42.139,11.231,18.387,36.653,113,0,2233,24,0,596
542,66,17,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,31,0,0.680,6.680,32.730,42.221,10.586,15.377,17.785,124,0,2372,18,0,596
551,73,14,3,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,32,0,0.680,6.510,32.730,42.235,11.292,20.374,40.111,100,0,2367,11,0,596
553,56,14,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,31,0,0.680,6.440,32.757,42.250,10.890,16.846,19.483,117,0,2284,12,0,596
549,54,14,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,36,0,0.680,6.670,32.773,42.226,10.214,15.079,16.443,115,0,2315,12,0,596
