timestamp,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1,MToFBin3,MToFBin5,MToFBin7,SamplingPeriod,SFR,Temp,RH,PM_1.000,PM_2.500,PM_10.000,RjtGlitch,RjtLong,RjtRatio,RjtRange,FanRevs,LaserStatus,filename
2023-10-25 17:00:27.078,452,38,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0.68,7.26,35.339,29.399,6.963,10.021,11.886,106,0,3139,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:28.473,420,52,14,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,38,0,0.68,7.42,35.339,29.431,7.309,10.45,24.185,95,0,3082,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:29.869,447,41,7,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,7.8,35.352,29.431,6.377,8.422,88.446,101,0,3125,6,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:31.264,419,46,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,5,0,0.68,7.72,35.339,29.431,6.4,7.909,8.287,80,0,3181,9,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:32.660,426,55,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,33,0,0.68,8.04,35.352,29.399,6.239,9.056,9.87,72,0,3092,14,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:34.055,441,49,11,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,29,0,0.68,7.85,35.339,29.356,6.991,12.035,14.775,99,0,3020,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:35.451,454,57,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,3,3,0.68,8.109,35.339,29.311,6.697,9.285,14.447,83,0,3321,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:36.846,389,47,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,36,0,0.68,7.89,35.352,29.356,6.221,8.847,9.378,80,0,3286,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:38.242,452,50,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,0.68,8.9,35.352,29.329,6.087,8.544,10.03,89,0,3287,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:39.637,426,58,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,33,0,0.68,9.1,35.339,29.356,6.06,8.842,10.551,92,0,3190,14,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:41.033,418,43,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,33,14,0.67,8.8,35.352,29.372,5.358,8.702,35.834,84,0,3287,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:42.428,452,46,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.68,8.26,35.352,29.343,6.197,7.856,9.342,97,0,3319,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:43.824,433,32,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0.68,7.76,35.339,29.399,6.052,7.279,7.397,110,0,3292,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:45.219,448,55,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,37,0,0.68,8.06,35.339,29.343,6.504,8.038,8.439,116,0,3375,3,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:46.614,400,42,10,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,15,0,0.68,7.57,35.352,29.343,6.395,9.016,50.96,87,0,3235,5,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:48.010,425,45,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.68,7.29,35.339,29.294,6.442,7.314,33.729,90,0,3168,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:49.405,409,53,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0.68,7.79,35.352,29.312,6.484,8.34,9.916,89,0,3042,3,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:50.801,446,42,16,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,34,0,0.68,8.029,35.352,29.329,7.052,9.619,75.447,95,0,3212,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:52.196,447,38,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0.68,7.31,35.352,29.329,6.748,8.067,8.192,100,0,3290,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:53.592,425,49,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,30,35,0,0.68,8.12,35.352,29.283,6.143,9.047,75.103,96,0,3236,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:54.987,433,46,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,33,0,0.68,9.0,35.339,29.311,5.712,7.445,7.822,104,0,3332,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:56.383,441,56,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,64,0,0.68,8.71,35.366,29.356,5.705,6.777,7.105,80,0,3257,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:57.778,459,37,8,3,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,27,32,0,0.68,8.93,35.352,29.283,5.939,10.355,97.259,103,0,3345,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:00:59.174,414,41,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0.68,8.029,35.352,29.297,6.025,7.397,7.517,116,0,3411,13,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:00.569,389,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.68,7.59,35.339,29.266,6.052,6.693,6.704,99,0,3273,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:01.965,466,47,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,59,0,0.68,7.93,35.326,29.237,7.074,9.84,10.375,92,0,3195,13,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:03.360,393,43,15,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,0.68,8.47,35.366,29.285,6.105,9.103,10.71,81,0,3391,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:04.756,410,45,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,3,0,0,0.68,8.44,35.366,29.329,5.555,6.016,62.418,84,0,3249,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:06.151,447,47,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,0,0.68,8.43,35.339,29.283,5.98,8.533,10.364,99,0,3565,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:07.547,444,63,11,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.68,8.01,35.382,29.33,7.105,10.644,13.759,92,0,3458,10,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:08.942,416,44,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.68,7.84,35.352,29.283,6.611,8.08,8.199,97,0,3484,5,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:10.338,427,42,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,29,0,0.68,7.75,35.352,29.297,6.325,7.948,8.366,89,0,3260,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:11.733,413,43,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,17,0,0.68,8.35,35.366,29.312,5.622,8.227,9.005,106,0,3302,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:13.129,428,29,10,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,26,29,0,0.68,8.65,35.339,29.311,5.708,8.512,64.295,87,0,3390,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:14.524,419,43,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0.68,7.56,35.352,29.329,6.503,9.105,10.841,87,0,3188,3,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:15.920,430,47,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,34,0,0.68,7.91,35.352,29.283,6.589,8.506,8.928,98,0,3175,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:17.315,399,42,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0.68,7.49,35.339,29.294,6.341,7.094,7.111,90,0,3145,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:18.711,375,49,5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,47,0,0.68,7.88,35.339,29.294,5.764,11.024,16.086,98,0,3193,7,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:20.106,419,48,3,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0.68,7.77,35.339,29.283,6.128,9.145,34.631,101,0,3321,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:21.502,433,40,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0.68,8.34,35.366,29.269,5.714,6.765,44.215,88,0,3158,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:22.897,432,36,10,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,29,0,0.68,8.68,35.339,29.224,5.954,10.572,13.867,81,0,3174,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:24.293,436,46,10,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0.68,9.36,35.366,29.285,5.573,8.294,20.187,103,0,2980,4,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:25.688,395,47,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,41,0.68,8.53,35.366,29.269,5.812,8.749,14.761,85,0,3274,3,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:27.084,413,55,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,31,0,0.68,8.08,35.339,29.283,6.519,9.936,11.912,81,0,3198,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:28.479,443,37,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,0,0,0.68,7.9,35.366,29.344,6.141,8.296,9.909,119,0,3254,5,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:29.874,461,58,6,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,17,32,0,0.68,7.08,35.366,29.372,7.789,11.178,87.492,114,0,3427,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:31.270,425,52,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,14,0,0.68,7.02,35.339,29.343,7.652,9.617,10.041,84,0,3366,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:32.665,463,46,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.68,7.89,35.366,29.356,6.578,7.348,7.404,90,0,3209,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:34.061,446,47,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,30,0,0.68,8.48,35.352,29.283,6.075,8.551,10.333,95,0,3309,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:35.456,449,46,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0.68,8.44,35.366,29.312,5.864,7.654,8.317,78,0,2954,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:36.852,466,51,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,41,0,0.68,8.83,35.352,29.283,6.036,7.533,7.905,94,0,3173,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:38.247,412,58,10,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,29,0,0.68,8.2,35.352,29.297,6.795,10.61,12.577,103,0,3091,6,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:39.643,415,49,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,0,0.68,7.93,35.339,29.251,6.454,8.807,9.288,98,0,3222,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:41.038,415,45,5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,28,0,0.68,8.86,35.366,29.297,5.479,10.497,15.046,90,0,3067,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:42.434,386,52,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,29,0,0.68,8.65,35.366,29.344,5.511,6.98,7.354,107,0,3270,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:43.829,417,44,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,33,0,0.68,7.86,35.352,29.297,6.27,8.93,21.888,100,0,3142,9,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:45.225,400,67,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,0.68,7.38,35.366,29.356,7.086,8.513,8.637,91,0,3483,11,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:46.620,429,49,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,40,0,0.68,7.49,35.382,29.344,6.783,8.599,9.038,100,0,3162,5,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:48.016,431,29,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0.68,7.77,35.366,29.312,5.886,8.993,10.789,118,0,3332,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:49.411,415,56,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,30,0,0.68,7.7,35.382,29.298,6.717,9.197,9.945,89,0,3154,3,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:50.807,431,53,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,37,0,0.68,8.02,35.366,29.285,6.463,10.629,14.087,80,0,3153,5,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:52.202,410,36,8,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0.68,8.16,35.366,29.356,5.911,8.064,20.222,100,0,3227,3,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:53.598,395,44,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,8.26,35.366,29.329,5.56,7.273,7.48,91,0,3060,4,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:54.993,405,41,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.68,7.99,35.352,29.356,5.69,6.952,19.29,101,0,3104,8,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:56.389,444,52,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.68,7.48,35.366,29.312,6.956,7.81,7.869,108,0,3046,4,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:57.784,420,54,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.68,7.55,35.382,29.33,6.905,7.712,76.714,87,0,3063,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:01:59.180,435,54,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0.68,7.94,35.366,29.329,6.505,7.274,7.295,98,0,3024,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:00.575,415,43,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,3,0,0.68,7.5,35.352,29.283,6.421,8.31,8.755,125,0,3211,3,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:01.971,442,41,9,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,7.85,35.366,29.297,6.488,8.963,77.845,88,0,3363,5,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:03.366,409,51,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0.68,7.74,35.395,29.288,6.336,7.721,7.846,106,0,3379,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:04.762,462,50,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0.67,8.029,35.382,29.256,6.56,7.155,7.169,100,0,3474,7,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:06.157,481,36,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0.68,8.17,35.382,29.298,6.172,6.611,6.619,96,0,3447,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:07.553,448,46,11,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,3,0,0.68,8.27,35.382,29.298,6.629,12.256,27.626,85,0,3596,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:08.948,433,42,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,46,0.68,8.33,35.366,29.285,6.057,8.278,13.026,97,0,3487,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:10.344,417,50,13,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,22,0,0.68,8.36,35.352,29.343,6.37,10.515,23.368,96,0,3172,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:11.739,421,46,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.68,7.7,35.382,29.285,6.634,9.087,10.714,85,0,3322,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:13.134,392,45,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0.68,7.99,35.366,29.297,6.05,8.333,9.929,91,0,3093,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:14.530,393,43,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,3,0,0.68,8.16,35.366,29.269,6.095,7.791,8.156,82,0,3197,4,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:15.925,433,52,8,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,33,0,0.68,8.27,35.352,29.283,6.648,11.69,37.299,97,0,2991,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:17.321,406,39,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0.68,8.32,35.382,29.256,6.214,7.323,7.352,95,0,3188,8,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:18.716,409,47,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0.68,8.0,35.366,29.297,6.102,7.924,20.306,93,0,3069,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:20.112,416,41,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,3,0,0.68,8.5,35.382,29.193,5.788,7.718,8.123,83,0,3228,5,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:21.507,421,41,10,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,29,33,0,0.68,8.13,35.366,29.269,6.242,10.049,66.532,107,0,3153,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:22.903,427,50,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.68,7.89,35.382,29.269,6.209,7.893,9.448,73,0,2968,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:24.298,421,39,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,17,0,0.68,7.23,35.382,29.315,6.707,9.077,9.597,92,0,3031,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:25.694,418,50,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.68,7.1,35.366,29.312,6.834,9.147,37.987,84,0,3328,3,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:27.089,434,48,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.68,7.64,35.395,29.271,7.011,8.708,8.843,84,0,3161,4,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:28.485,444,52,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0.68,7.98,35.382,29.269,6.614,8.915,9.427,88,0,3332,9,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:29.880,406,49,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,8.17,35.366,29.312,6.049,8.042,9.59,87,0,3318,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:31.276,460,47,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,5,0,0.68,7.92,35.382,29.315,6.707,9.627,11.583,108,0,3328,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:32.671,444,46,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0.68,8.13,35.382,29.33,6.393,7.334,7.395,102,0,3345,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:34.067,405,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,8.23,35.395,29.271,5.377,5.718,5.72,92,0,3408,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:35.462,432,49,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.68,8.31,35.395,29.256,6.185,7.863,19.778,95,0,3170,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:36.858,427,35,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,35,0,0.68,8.04,35.382,29.298,5.792,8.319,10.198,91,0,3266,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:38.253,392,36,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0.68,7.88,35.408,29.317,5.593,8.249,9.068,75,0,3290,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:39.649,427,37,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,43,0.68,8.08,35.382,29.285,6.194,9.109,14.103,101,0,3339,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:41.044,421,46,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.68,7.87,35.382,29.256,6.277,7.102,7.159,101,0,3161,5,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:42.440,442,53,11,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,26,0,0.68,8.5,35.366,29.225,6.782,10.727,11.841,91,0,3315,6,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:43.835,439,58,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,0,0,0.68,8.89,35.395,29.242,6.127,7.464,29.179,81,0,3152,8,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 17:02:45.231,459,41,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,36,0,0.68,8.01,35.366,29.239,6.533,8.36,8.777,111,0,3106,13,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
