UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/25T13:24:32z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,24,51,1007.70,0.02,26264,0,940,43.98,62.78,64.85,31.72,46.65,56.63,155,130,6896.11,2058.22,391.44,25.69,2.67,1.50,48.11,70.30,72.71,33.21,49.52,60.91,159,137,7878.64,2318.16,441.04,32.45,2.64,1.16,50.00
2023/10/25T13:26:32z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.74,0.02,26264,0,1060,42.93,61.74,65.12,30.95,45.86,56.55,154,128,6853.86,2064.91,395.52,23.31,5.14,2.57,47.89,69.75,71.82,33.23,49.40,60.42,159,136,7767.58,2279.51,433.47,30.88,2.65,0.25,50.00
2023/10/25T13:28:32z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.74,0.02,26264,0,1180,43.64,62.49,64.71,31.39,46.51,56.53,155,129,6900.05,2058.75,382.81,27.51,2.81,1.92,47.40,69.62,71.06,32.98,49.30,60.00,159,136,7702.70,2271.43,433.87,31.06,1.70,0.51,50.01
2023/10/25T13:30:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.83,nan,26352,0,101,44.73,65.02,68.39,32.00,47.39,58.52,156,131,7052.32,2111.43,419.64,33.75,4.82,1.89,47.49,69.05,70.95,32.88,49.19,60.00,158,136,7719.49,2277.05,435.30,27.72,2.40,1.28,nan
2023/10/25T13:32:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.79,0.02,26264,0,221,45.19,64.79,69.88,32.29,47.47,59.34,156,132,7133.79,2138.09,403.57,30.62,7.91,3.16,49.98,73.57,76.26,33.93,50.63,62.48,161,139,8143.94,2405.11,459.96,34.46,3.52,1.30,50.00
2023/10/25T13:34:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.80,0.02,26264,0,341,46.50,66.94,70.17,32.57,48.11,59.43,157,133,7292.67,2184.06,409.85,33.37,4.35,1.98,50.21,73.74,76.28,34.00,50.84,62.46,161,140,8144.47,2404.02,460.39,32.67,3.11,1.23,50.00
2023/10/25T13:36:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.82,0.02,26264,0,461,46.24,65.22,68.07,32.74,47.69,58.52,156,132,7158.72,2151.06,401.93,26.39,3.91,1.98,49.79,73.19,75.82,33.91,50.67,62.33,160,139,8131.84,2390.11,465.68,33.81,3.35,0.74,50.00
2023/10/25T13:38:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.82,0.02,26264,0,581,46.53,65.66,68.03,32.57,47.62,58.26,156,132,7342.97,2182.71,409.55,25.48,3.05,1.83,49.05,68.41,70.76,33.64,48.95,59.91,158,135,7882.50,2331.59,423.47,21.10,3.31,0.33,50.00
2023/10/25T13:40:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.87,0.02,25640,0,701,45.60,66.75,69.88,32.23,48.12,59.18,157,133,7308.21,2179.65,416.44,31.70,4.61,1.93,48.28,70.87,73.98,33.43,49.83,61.43,159,137,7900.56,2326.50,449.63,32.65,4.11,1.30,50.00
2023/10/25T13:42:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.89,0.02,26264,0,821,46.89,66.57,69.12,32.88,48.21,58.91,157,133,7321.39,2181.96,408.77,28.84,3.38,1.77,49.88,74.04,76.64,33.89,50.98,62.61,161,140,8135.25,2399.96,462.80,37.66,3.07,1.23,50.00
2023/10/25T13:44:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.91,0.02,26264,0,941,46.75,66.33,69.44,32.71,47.89,59.07,157,133,7373.95,2216.87,422.93,24.29,4.49,2.29,49.53,71.46,73.07,33.53,49.86,60.97,159,137,8097.25,2375.98,452.51,28.34,2.10,0.68,50.00
2023/10/25T13:46:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.96,0.02,26264,0,1061,48.49,68.65,71.31,33.36,48.93,60.13,158,135,7551.22,2256.07,431.00,28.00,3.98,1.75,50.45,71.77,74.34,33.88,49.98,61.52,160,138,8189.73,2417.54,445.88,25.29,3.55,1.09,50.00
2023/10/25T13:48:13z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.91,0.02,26264,0,1181,47.07,67.91,71.31,32.72,48.48,59.98,158,134,7364.53,2206.02,422.78,35.86,4.55,2.02,49.57,72.89,75.27,33.80,50.61,62.05,160,139,8155.55,2395.71,465.34,27.75,2.91,0.93,50.42
2023/10/25T13:49:54z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.94,nan,26352,0,100,46.22,67.73,69.49,32.38,48.49,59.18,158,134,7302.07,2190.47,425.47,30.47,2.51,1.13,50.14,75.12,77.79,33.98,51.24,63.31,161,141,8223.79,2420.95,483.76,36.05,3.43,1.31,nan
2023/10/25T13:51:54z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1007.96,0.02,26264,0,220,47.85,69.59,73.47,33.05,49.24,61.03,159,136,7504.68,2251.14,433.66,35.54,5.61,2.44,50.20,74.78,77.96,33.98,51.16,63.25,161,141,8255.78,2433.00,479.07,34.45,3.84,1.44,50.00
2023/10/25T13:53:54z,8:3a:8d:cb:2e:29,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,92,25,51,1008.03,0.02,26264,0,340,48.33,70.89,74.81,33.25,49.75,61.61,159,137,7682.79,2293.67,452.09,32.44,5.23,2.77,51.98,77.95,81.91,34.59,52.36,65.10,163,144,8528.43,2503.33,506.36,40.24,4.07,1.47,50.00
